"id","availability","description","hauteur","largeur","longueur","nom","prix_unitaire","reference","fournisseur_id"
"353",39,"E3P3Y849TZ4PST3O67O8Y8A85OE1ASYS432P5ROQP81AO9422PE759AZ1YSYY621O9O7S497ASE863ETP6931P6P5P22QZ6R7P76S2Y3YPQ2Y21S7O844T67","298","190","355","Y77526961ER7SPE","276.35","1Q6OY","2"
"475",10,"T21TT45884YR3Q68Z5QR42EA6SE75Q7E8RR39PS6POT8Y87PZOE9PE3A9E1OE9E62887RARTS7RYER68E7PQ4ZSYPPOSA6RTPRRTTE6Q33OQZ5P1P5P6843O","373","248","65","QQS7ESOTO429E2R","167.16","E138R","1"
"248",45,"52YP1134Z71372TR1Q5PO391Z5OY27SZR5AZ3O97AQA7Y9SA1EYROP75567A9EP476O6PZ4E2ASZRR788Q736S2R2TS187PSER3Y96PAT1Q85ET9PZASP6YE","467","179","269","69SOQZ726ST91AO","49.76","7RR49","3"
"436",42,"419P31PT44TYAAE94TZY75S1OE248159E233OY9RES889332T49YP575A35SA49776142994TQYYS1436P9O9OOR9R5297977S3O166Z12PRETZ538E84YO8","239","374","351","E8E872T151SYTQ5","222.22","96OT3","2"
"1050",91,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1005",42,"PZQ838533S9OZ7QTET7O2A3R9ARO748Z93S995SY994ROQO2E1E8E1PA38RR9A75P4255QQ5E8697694YTA159ROZYP213OS6O519E93Y1QR7AO7EP9A7TTP","420","495","322","3E8QS1R642898Z3","350.29","6A5R8","3"
"888",32,"5242PE44T12ZZZ1YE6YZT61AE3ZSZ2APOZ1SZ1O75ZTQSAZ95444Q92Z9S2OQ48SRZQES8Z15ZRS4SE1RPY96O82R46642E18Y6T746PE51A52ZQ86SR54A2","57","185","50","O43192377OSE17R","32.12","1P47E","2"
"491",73,"R7R8ZY51T7R375SZ533OASSZZ697PASQ32QT63YY6364ESYSYAPR6624SET12SZ972AZ7A4E1S1YPQYR522RQE476OO5QYZ4E2585OSO2PAO2O7667126QZ7","33","351","73","74EZEZ4ER458SYE","414.34","1QT64","1"
"1053",29,"R3A27A912SOA454Y6S8AP8841TOY43A5SP6Q14S1Y4S3E9PA7POY884Z394SZA42ZEYZQ6A48AAQ979974S2ES2TAQ12R28Q8TT36242765RYEPP44S4O2PY","152","494","125","ZPQQ2TOEY94QT1Q","406.82","S4A45","1"
"184",40,"76RRR4S9532Y26AA2EA75Z4A7T7AQAE9P4SA4OQY449A3RT7QS6741ORPE9ZSP92Y5RO4P7A7RAT13Z87ESOZRSA8SZZT41O72E6RPS5EPOZEP2P3S7O3R72","287","189","64","2SA84119YZSREZQ","66.82","ZZQQ3","2"
"111",41,"T59S8SPA767A35YPT5EEO2A4S39SRTE7PZ843RO8Q6TRRYYY66T99R755881OPST8AOE3TYO3OOPEE2Z53Y5OZ82A437A7ZO789P42R7O71Q9AQ9PQ6A5A22","361","184","236","Q5Z337SA7E2R7A4","271.58","8EAP4","1"
"321",90,"9Y12A82R5ZA9395Y96TPSTEEAO1A5Q24P494PP51QO1OQT4OQO52732511TS3P1Q8ESYY7A831PZ25P13E17Y87Z29OQSOZ1EQ547P8S1SEQ9ATO2Q8O3914","45","97","281","Q6RQ34TOYQYYQ9T","36.14","4TAYR","3"
"339",9,"8333O5T7816SAQE424PR33773Q4S8S212811PTRPY66O5E2YSOAO6A2T5P3Q78TTAY33933A3TO988TEP3EEPY5Q3ZT67TP93R8Q2R9182O99ZQZ99Y7O66P","156","145","300","QO1R3ARSY29Q4Q1","429.26","S35S2","2"
"506",49,"977O38174369339T455E93TP44547O22O17718T9P8198OS716TST29SE6SOEZ8OSO8QZ825E4328EE79YY9981T8TRP32A27AEZEP16EZPPZZ5Q58EAQ239","262","53","44","69S1S2R2T33A27Q","369.3","QEQE4","2"
"343",25,"449PZ1Y3OAY1629ETQS6OE169OEPO3ZS1A8TEOTAP38443Z92P7A2APOE12EZYZP3Y29ZY8O7Q3Y1298S45YA88ER9Q5Y8ZZ1TRA96ZETAPS2Z9PYQO5T21Y","323","481","354","41563SAT3Z1T717","92.17","61YYY","3"
"423",62,"A34PQQ11643Z658ZYR6Y7SZZ9E61P7ZPY9498SQ28QTZOO8E711Z34R266O2AZ946Y4P1OAP36YZPESPS25PS6OOO4O356486E2E5QAR225PY255OPOO855S","156","462","465","3TQOR1P4AASAT17","357.85","2AP6Y","3"
"1064",78,"Une belle description","100","100","100","Un produit","10","PROD","1"
"257",90,"Z4P6ORQ69QQT3E3829T5Q4A2Z7OOTPSQ26PTQTESA5Q6O59A897R3922S5QQS3S6R62EZQ7APOZ3R9ZZR6ASOREOY8E65Z3ZZ7RA49YQQZ92S9Y7ZO53462O","352","84","392","R76ZP2E25Z933TP","324.89","7T4Q1","3"
"507",47,"S369R4OTYQA495S2A763QT528A229T721STR583Y226568Q6YOAZ28QPA9384T1T26SSQ5YE5358A1YP4E7A5A725Y82S77P8A24PA48QAQ84TZ5519278OA","450","66","45","5Y6Q471YQ5OYZAZ","461.31","Q1OQ5","2"
"466",72,"6Q81Y1A1SPYY72E27Q37AQ2ZZTYP8Q9EE3OZ51RZ7QY868383RPARQO2RQATY9R2PY9Z1ETEY1637Z2QE6P67T72Y8EPOP2T2OP7R9R6RQZ8811398131249","340","92","230","21RY52STYP1TOSR","301.6","OR7AE","1"
"509",70,"47ZORSO2178E443O96R89YQ496A956TSQQ6424OO4Z1YTZ2RRSPT8S783O1Z437ESQRS1O7427T6T1P59QOER61A89O57RT636139O55EAR42SZPY316R7SA","359","64","296","3AYPRP6POYT49E8","216.39","7RTZ4","3"
"193",81,"2PRY5Y76PZ68SO9A9O5P5P9PSPYZ36P38E479P37QS684QE6E3AYSAR99A1A2ARQQT76O29AZO44SO7P69TRA3O13379Q11YE3966QP7YQ6149SP6EPE53O9","352","323","70","Q2R8TR7PQ8R1RQ8","171.48","6Z4Y7","3"
"501",88,"ZA917YTTOQSAP2YQZ9OAAS635Z6P3PQ87A8EZA82TE77A59Z7P16E1286YP9QT1ORQ3QO6TR516A8A9O4AE397OE76QS47A15PARPS6ZS25YO52O8Q31QEAA","348","497","95","YZT5OP6T3QR3666","52.3","ET77A","2"
"483",59,"RT239EP7OEO2OE5Z2ZE4STS1AZ8R6TTR9O38O34O5A79P557R9R4RPO8S7YT8SAA7R64QY86SO7T12YS395Y2Z9YZT5R1PZ36RR1ZQ6O794OYQ3YPSE31E4Q","37","215","474","6T1Q16P5O25PY8Z","201.95","3O1Y5","1"
"885",28,"337RQRYO5982O5665ZZ6AO7ZRYQEAYOY2SZYO6333PAS8RQ11O8OP9Y88ZS179Q7O43A3TR46E67T1O9Z817E5548QEQ872E32OZP3S8YQ1662644S4S5EPP","237","491","28","74Q4Y55ZR5YYZOO","293.89","3YT8O","1"
"462",59,"96438ZS738QAP4OEQOS5R92AQY5QOQOO5T82876O7EPE37YTP5Y3487375S3QAY45ETZAT74Y18EAAZ2A5EPY6E7O4AAEOR7688E2YAQZ66P9E84E89857YE","262","346","347","T92TT367Q9T5AA1","185.87","88E83","2"
"494",25,"32888R17Y529587PAOT1S9TZT7RAO55273179OEORZ8E4938QA7QO6O187YT27OZ6S51EEYROE2EQ48E1339TQO4S2OP3O5P84RT2Q2ES579RY7E187SSAS3","134","170","448","OA7EP9PS6SQPSS4","432.33","ZY6A8","2"
"95",44,"SPY1A33Q15YP3741851495SY42S1T2ZSE8QP7121P2768SRO3431RE86TZTSO8T5P793TP165QSA86RZ14QR88ER695Q4TT2318927TQ5797Y9TT4E2AT3RQ","353","366","21","6Y57S53R7S5A7SR","225.65","32R42","1"
"361",2,"8AZYO956P77O6O349TA5RP56ASY1Z8SQE43Z367323TO8716R48POP8Y2AS7QYA4TQQET5551ROOS8OA1OZP5Q29OP3R2ZP5RO1R9R88EY7Q3S3SOA222O9S","278","281","183","8369O3ZE5O2E1SZ","366.75","16E7S","3"
"492",94,"4PQ3Z374R1Y45YQ5OYEQ6T5YP9A33PZ2R3AEA3Z33O27QS44R3Z39PZORAOOZQRE2EPY8Y31R6186ZZYSQ4O4Q5A91247ZQ7S9O6EQ8EZYPAT21RE6AEZSAS","365","115","125","P7QAROZQ3533OR4","339.26","31SR6","3"
"237",17,"2YR35958917POR7139OPARP9769Q4ZQ61367YQ756ROO341T475P5177TAS4TA2ZYQQ7P83R5S27TQ39ASA5AASY5E2ZR3T7OO51E74T4YRS367O12Q7S2ZE","324","198","26","9P4SYO4R2796A5A","234.9","OAYQ1","1"
"481",54,"SE8OQ2E69428Y2P75PQYA1A4Q6Z2YPZS59REE637ZR64S86Z445RP12R3ZT551QAR2578SE51QA4TOTRQRT3QP5TOA26T6YA1196S9SQZSTA334ARZY557ST","224","489","484","3OO5Z614QPYR545","219.36","Q67YA","1"
"500",19,"8TPTETO92TOS99R8P9S67E8434PSP63YT9AYT45312YO9969326379ZZP6R2SRQ7PRY92T7SPYT5YOTO78Z63S27ZR984A31RPO54ZE9T1P91PEETY34524R","78","428","363","56OYE6P6O6AZTT2","202.2","521Y7","1"
"459",61,"YYY911E6ZE74SS3Y4QSSRQ678STS3ESTQZ8R26YA977A38239AT537A84AZRAZSOSZASSRQP525T313E15O139YA661398STR6AQ53R399Q9P8ZO2RS2Q716","481","411","268","7Z6O22T5SE6ES7Y","205.35","RR1OS","3"
"431",74,"Q8E7O4QRZET2TR61946259Y251EZ9EAPR91OA4YSZ4A1Y6181122T2SO86APSOTQ1ORSY9RQZTRYOA738O5SZ8O4A46T23Y458YPTRRP67YZ1E7Z8RA57T29","494","197","337","163493SSSZ8765O","385.74","RQAT8","2"
"303",75,"6TR432AET21RYT965167S583TYAY3R857498Z2SYTR3R733ZYO3TSO3ZO2ZSQT672AE5S1PE43S6Z6T9EOQY3Q8EP75429758SET9112YPYEP419OY1O1YYO","229","196","123","4ZSQSP71YO154SE","163.94","45YQY","3"
"414",35,"Y38A6541ARY1R994YRR63838R4S5T3SZ39834QAE5S79A755QSQ1288QOAS9Z17Z1O9S3OS28P31289EQ2A224YS3SA52Y6PYR18237TYAZ37OSROEE2A5E2","446","348","302","425TE131T6Y2ZR1","308.98","OS1YT","2"
"172",32,"E3T46AQ1E936Y36TO856947O45P78R3A8PPEZT3A33648YP792381PEEAZRASRR2O85Z1826Z42T1AR4EAYOAP16Z8924AS65542OZPOS1P79713S3OZ5228","247","370","336","2Q3ZY35R6851Q3P","153.72","RA245","1"
"337",24,"EQO2A5543AE8TRE96Y72241YPPZ59QP214Y9S8O8PQAYY974P7PAT19616ZR69631O1998QQ395AT59YE73Y64RR7QE95AT743APQ54Q97APQRP34AAAA8ER","217","370","370","8SAZ4ZRT6P1368Y","75.55","4EPRS","3"
"330",48,"4ZS2AZZSRYO39TYO6Z1891Q3RRR167P276QO1ZPPZ4EAPQY3925TTRY4T72Z6Z3TR25719OA755PR53AYE987EOY16E5YAR382YAQS286A8127481SEAEEO3","128","361","77","3RZQ6S3QP13YY2R","482.68","78AQO","2"
"272",38,"7TY6E5PZA9AP1355Q7T4ER5YRR4PZTZRO527Z6AA6OO27Z1YSPYEQE267T6P2QQ9ARAQTP3Y6T5O3POTA2O2PAQO5OSZ2882TZS137E9Y57TZO93SEQ7ZE6O","457","320","111","4329A9T3Q72EY2P","24.24","2PZ1Y","2"
"521",50,"EE8SE7AE464YA8PAQZS1YSYTETYOR1A3271OQOE435QY8ST2ZO25AY273ZS1YAAT3P2EQ26SSZAAA25TPZSEZQ51SO59OZ2P5EAO68ZY6O396TE1ATSY69S4","319","223","133","46463ZO11R6YT27","372.3","ASZOA","3"
"115",30,"ARYE3YQ16AZPQARO2TY8E78939SQ41RR8O6133O4Q4EZP4EZ47O274P49P9SZYT6125882PT1P56Z2S7474EAY1E4A5SE5PS69AS7RA46TE6Q3725PP67Y8R","237","263","488","2455S7OTA27Y79P","322.17","61ASA","2"
"312",36,"7PAP4OPP3Z1T97O5995YREYE1Q5ST8O643QS54QY8824EE9T92ETQ2SEATO76YSY9P441O282999SPR32EE184PPY8TAZ84ZZT89235ZE4T5Q352ZQA1ES66","495","463","389","Q19Y762RQ33Z5YR","211.38","ARP18","1"
"341",99,"EY299Y11Z33E2P4EQE5RSY15RAQ26TPR3E7Z94S7EZY6Q9Z7RQR3P92P715E133ZO943SR3T86P82T99PS1P8YAZYOT8728TE349834PZ37R67Q95333TR4S","419","324","273","YT6O4RQ967E2A24","477.14","QSSE2","2"
"320",52,"SZOQYS95E1T9T7RO3TRP923O2Z152Q9P3T86O7O8Z1RAE1SPQE826ER5ZR63YAYOQ7O5YO6817ESYO62YP3TQP9981POYTYPO5Q88T8YR3EZYT8RE19TQ31R","318","128","330","76S2YROQ394A68R","201.5","7QTS7","3"
"295",20,"YT7T2EOQ6A72PR9ORPPPO6PR348YY12TPREQ9RP2Z297ASP8YPE29YS6226YP65Q3Z6YO8539SO34TAET5Z7ORZ1Q6OTP13Q9AY481AP94Z7AZOQZ8S617SO","430","113","202","2OR5SYO49TP7ZT8","137.63","411Q3","3"
"317",73,"OQ179SR6AEQ4REY881O8131ST1YZ85O44P477A3YE2S9S187E616615OZT6SRO8OY4E2YZ7R4ZE1Z8Q7Y439ES8Y6R9SZ214568Q3RO1Z3T6123R6SERPYR6","362","333","179","4786564ZZ299PAR","462.42","845E6","2"
"45",8,"343SP4OP24Z3241EAQO6Y512R9EO3E5QR8YE356823Z1A18574Y61YA1A71OE392ATOORZTYZ6PQ7A27169TTEYYQOTYR2886YQ5249O1QO7SE7OOA2R5A59","395","83","236","O4P1Z4OZ3R2556Y","250.4","6S8TT","3"
"252",12,"7ZAY9495Y3Y62PYPQP9R9T521OE9P8SZSPR218RP9PYEZ4674455R2YQQ6RQZPR288831QYOSA363251419Q6AQOP42OAAT1E4666RETZZ45T2PO4Q65AQES","373","205","449","E9SZQQZP3T92OO3","63.18","2O8QR","3"
"310",95,"3ZTS11Z4R6T9RQPT29QT9RYAS5YSP2A522R5125PES9PP2Y594Q5TR3PSEQSO26Q4376YY1EAO8OR8PO4A92SYSPOE2Y3756T6TSZQ2STTSZQY4Q7383ZYTO","60","293","270","4TREP87Z5AAQP8A","34.35","15654","3"
"333",40,"Z2Z1S8TYRQ5OE1OA9AYQY97426S834Z9338Q6A529TE1SPYY91497A8TRT54POA1A8PR7YO6RYPA8T7RO67ZRT6SP8Y8PZYSO671RQEZ931YEO49OE4T3P72","260","499","189","32OE56RQ34QEEOS","316.4","99ZP2","1"
"309",21,"1A11ZYZ8PRT1Z4Y47838RYPOQ7O8RREYRO7834A9Z383OEE8QQPTPRPT1TE5ES1EQP4E2P4P41A6414P284YZOT896PRA6O49774OZAQ1E95ZO9265981PRZ","393","297","391","37OYQPPOAP6288P","193.3","8QS9E","1"
"324",72,"29QYA57QTZRR6QE36Z8T7S527TE1R282AT87E6ZTRE4EZA8O412O62RTE2P679245O3316T947AA469T25Y7T829EA89EOS92955Z397545ZY79ESAZ37RZ2","103","84","462","ZS423QR6ZAOT33P","388.79","P572Y","1"
"340",25,"RPEOYOT8R6Y9O56O57TR54EPZS6OR2TSS7EQT5TT6PESA7QTO3E7Q4A44Q78Q1RQZTR5Y97P6T48TEATA7SQP139EZ8ZO64Y522RS6ZY46O6TQ7S82SQ735T","334","404","149","78R3OTTY64R2772","320.24","PP35E","1"
"334",70,"T2PZ9S755S762E84T5EQ84R3TO2215TR7P33SR59RA23AY7SR5EQ6O238YTE41Z829A6459Z38O4O2TS2S4641EO711746328922STZZRQ414Z329SP3237P","497","142","359","O97YQYQT82R69Y8","205.59","72544","2"
"322",49,"566TR7R2239PAPP4YO8Q4ES4759PZETZR28Y58ZT43913E8TP4YTE2RTRS9RRTO92216Y4274ZZ8S85ZYPA58RRSTQ6TQ4ZAA83Y8EY84R2QQS3R45PEE4A9","349","186","134","S1YY3EP2T8SYT9T","481.18","ZY4R7","2"
"311",44,"87OY26ESS2TY7OOQAY444QAE7T6ET76R1TZP79PQOPY269Y9SEZR35PA137O25724OPTTEE2ZT7PEY874QESP3OT172AOEQA1QQ83SZQZ4Q47POA821ETS4S","408","174","137","22OPY8S9815822A","264.34","A5Z9T","2"
"306",42,"28ZQYR12TY3652T52R6S28764Z2729Z7T3P3ETSOT7TT51O2YQ68Z511EYY8SESOTR982EQA66E4A1E8YZT78ES19O75Z8Y1E874S3QETP739AY13ER3P6TO","130","359","369","Z3Y78S5E21Q4YZ6","21.1","YYYA9","2"
"305",98,"55AE743E5OY68T28Z748Q36A6O9ZT27EQTA31TS3124P8STAZ847E351T6YQ8Q32AYT899Q4RSS7TAA551TPQ95922Y194P37TSQO38562S2T35A2SQYS1Z2","289","48","251","2567ERQ929Z7TY4","315.73","6R16P","3"
"228",45,"E8YROAQ4SA57ZA18QRZ9ZSAEAQ129S25P41724E26QQ13A9961E9P8Y92ZQ7PS44AET16Z9O1SY84QYO42Y9PPYOPQO4S43772YS328O29173A5Z43OZES9Z","400","181","212","AYT361RPREA4EY1","215.99","2R2RZ","1"
"319",57,"E5O2A3AR2O8Q444S433461O9SYA453PYO75AY9776R32A68EYOA7TYSOT4QE4287TTA9QT12PORTZOPRZ9Q2OOR48671ZOP9O62A4EQYPE8916ARPYZS922P","386","458","39","9A316RSZ6O1AZ5E","422.58","YS413","2"
"326",81,"2S2QQQ7EQ7S7YO96ETR261Q964EQ9ROP35P2953PTQ9ER4265RQR6E87S14862PSO4A339TQ254PE6RQQ64SQS8Q9462E18S728SQ1AAEE38RZQ4YT1A7YYY","101","362","151","3QEP1S81Z3SY6EQ","431.14","ZQEEP","3"
"335",78,"R7ZS3RS4OSZ815Z4YPQ69Z9OPQ17Y36R33TEA1E634174OQE654YE6Z5QTTQRZEP49ZY1Q33S5AO4P2ZZRSE96O9P544692ZS953442634P4568EAA84A9Q4","151","46","232","P56955QY54563Y1","455.1","QZROZ","2"
"19",14,"34E8S5QRQS456QZ7SY4YY811A54R5Z7OPR7T9696YET7YQ329AP1YZRRP1548342991ZR567S615Y12621AEATA737OQ3T9O27S3OQY696O9Y8454ZP639OP","246","199","236","125Q3QR94TZSA49","439.32","7R5Q8","3"
"294",2,"26PQE9264O3Z5O93353TO7STT73515E85A17P41Z21YA8ZS62RYSEY3OPOT27S6T4O873Q7927YOQ33ERT824T5E7Q4PSQ9R169P5S3949RTZZTTSPZ8ZQ8T","114","304","74","Y5S47Q97Y8127E9","134.98","SE5SS","2"
"274",42,"5584S9A3Y33ST6ZEZ1AZO38QOQ1S74P9344Y136538Z4O2ZO879AYRZA6533PRPO28P1QORZYT7YR8YEZQ5O8523R2S7588QPQ35T912O2R8QAR4TA74Y6PO","355","195","149","Y5PP3APA345Y5OR","259.25","A6EAO","2"
"142",21,"SQSSZ54E36Y8QPT7Z9848PE956S6OQR181O1Z7EO55RTR4O3Y417ZETARQ4O95O23T55RET17R5RRQQP6RT51333S295P7126T1P37QZTZ6PSZ9Z231YS86Q","240","198","73","739S7ZTZS927YAQ","267.61","TROZ4","1"
"315",58,"6Y7EO32E82PETORYAQP64Q7YOE43RYP89R61ROTRR26Y5R31QSA63ETE7T5PQ38AZS41YAEQ31S7P79T9OOTS14538Q18Q9R49P9P8EATTR379YZS3Z5AA99","356","417","182","ES2EE822TP84RQ2","357.91","3QE33","2"
"338",53,"TO76565E28958166P29TYPTYA9ZT1YT6T9R994AO51O4YS5667E56EPA8ERZ98YSQ75PQT1Q4Z47OP9QZTAS6O4176P4883P5612434E44ETRARRPASEA8T1","394","463","437","QO5ZY5SPO87E85R","284.5","T3RSS","1"
"336",34,"ZZ423Z7Q41QSERE16S7668Y92TR6EAYPAQ4O52OR446879EO174Q6Y8Z963A6R4R47RYRYQ18P4ZTQ21R5E3Q18S8EQAR179RQZEQ8Q6EQQQQP2T3Q3232TZ","496","278","391","12R84YSOZ5R1RZ8","234.89","OR2PE","2"
"342",19,"132YQER9TEY71A7176E2SQ8E49A2R33TYOA59QO6S311ER8577S6ZAE772Y6SP6SR6P43TO2O2OT36893945PR8P132ER228O95E1AZP9ZQOQSZ2Z5Z1S8RZ","237","106","334","P62Y3S85PQ1S79T","53.83","9ZER8","2"
"99",28,"7P7P2OTOT9Q3SOE1Z16AR1QYSE79E8AOTS4T8A7TPT9S7Q37E6Q1531TOQ4TE2OPY273Y25ZEYOZZO47S4AZE78O5RQ6T44TZ5P2TR24PRO311QTT9T63749","22","372","119","355YEO328TAP5PQ","163.58","69YY3","3"
"370",83,"QRPQ5ZA5TSSZ73Q8Z9TTTRRQA3T3Y14Y74Y153Z6439SRAATTSRR1T26E55YEAE93T6P4154OQRR219718SR5PYE3R44Q3Y16O6RP4AQ52949R5SEPSQTEAT","434","269","208","Q15Y8OY32EP5E13","391.8","QA7Q3","3"
"293",100,"P6RATTZ75ER269EZ8OYAE796TOSR6YY7AEA1A9E27Q5S1O5EZ2YR67ES9O4T59OE25Y6869766SOE2PZ7914PA37ZR693ZREQ7YE5Z652RRZE9QZPRTY4167","222","96","331","E1YE351ORO9Q5SA","180.68","516R3","2"
"129",50,"PO7QTZP1YO13814RYAA56TS4RP6EAT28YT54Q26RZ5P42QZEA9A7QQA123P7RQ2TRY587EEA2Q4ORR5T8Y81YPOR3TA67AO48OASTPE56PY646141Y7A95OO","67","42","236","7A7YR8YYSSS3TYS","382.87","R3P37","3"
"503",82,"PA4TR953TQEZO5E88P1Y6A4RRZ58AT3RT5PEA9R8S71OPOPSPZQ3734Z1Q5Z57QTQA81Z4T16YST7A976YYR29241O82925OA2PO7O9533E68ERTRA1RS2O1","332","114","91","72819T81954AQ37","421.5","PQ6P7","2"
"355",91,"PAA91A8ZETTPE73TQ1SQZTQA6552YOT4E3884TPZPE1QTRASAA6TE2E166ZA6ZR6O2382RS6ZPPS15R4O23Y23A3OP9O52A2OS34667E64673P8S6RTAPR8Q","221","119","37","QSE291PEYT7RQ26","54.2","E65E4","3"
"374",97,"9184O35AEYY9595P15345E794Z2PTT321OYOASSZ5TQR95P9P8Z2Y99ZA6O3S9QSY25RO4SO48P32EYA64Z612RYS993P45A3Q8R74Q6RQAE4Q82SEEE4OQR","468","210","454","OSTE6ZEPPR22R6T","279.56","6OY6Q","3"
"485",14,"1O1EPQTPETA4R5EZAA3RS3PS3Y6A536EA8E72Z45QPA556P8S477RT6365RPE37SQ42ATYQ78786Z7A35191E2TRZRZ6P7YZ872929Z9OPSSPO4R8ES7987O","82","84","203","Z823TA9O6S16OY9","403.68","O652A","1"
"420",2,"R1Z2RASQPYZE7Z72163R16PO18331Z9SAE67O3SQR6TEAOZO5STPY76RTYZ25ZE29TO85TO8828S4811AEATA722Z52P498TQE5P9O9YEO2PTETP5YT8YRS5","489","342","478","7R553EAR4YTP7Y5","407.3","174E9","1"
"24",33,"P732P83RQE148TY1S95R9P9ROQ2Z5QRS6YQOE5ARAST76S6OOAYST367O1538O8ZPPP9S6TTA9ZQS2S85Z95S6YYQ1R7A1PA679138Q7ZYZPT6P6SOTEE8T3","423","60","22","PAS3PQ3OO73PS6O","79.48","5AE13","3"
"332",82,"TZ7YR8EPRY7AQZE478S2TTE1TQ6T57E8Z95T9Y1P15Q4Q86Q6S4ZA1ERS9A8QE3QS2RO69OA37S2Q3QRO34Q5ARO1PA596S39A2E3615Z4Y3Q5OPTQROQPRZ","381","190","170","62TS6AP983S1E4T","71.78","4E8A5","1"
"488",64,"64Q85TR297O788Z4P747Z8EZQ4133PS1PO1TQS7O1A1O3A1QQ5422ERY3ROTYO2RP74QOS7Z4Q5ZT3YS35E96ZAE1TAOAQRT3RR96E11AAEPPY62R1Q6ZROP","358","240","255","7QTYQ4P16A253E9","211.19","7PYAP","1"
"372",6,"QA51ERE1S7QPZEY3A7Z1ZY12QSE44P7445OP9Q317YP36P6PPQY22614R9RYZ5TZ87OQ79QR861R8E98TE5Y2YQ4TTO9QSZZE43Y151O7SO6Z3EAPZP5T337","46","64","92","27T427PT8A66A3E","448.22","SZO98","1"
"451",24,"6Z8O1TYAOEAPY7Q3RSPE1TETSPA377ZZ16ZP5Q264PYTQTZQRZRAY9Q895R3Y928A75PSPO1YT7QS9AYQOTT9PZ21EA4ZT8A8PE36E9R8PST58Q1SQZ7E7RO","431","241","157","889786S5R35RPT9","311.27","92Z73","2"
"425",8,"79PA5T7QQ7576Q15R26P1QQAR79O43Y95E5E94454QZ49A7Y8231Y5E4ZSP7YP58Q8T6PYOT36AQT9PYPA1ZRQQOQOZQ53R5A222989ZOOT2RY2OTT69PR8O","444","299","23","Q7966S73RZ4R1A6","329.28","11P76","1"
"516",78,"12O629ZQY5E4Z64AQS2S2794EYS8RTTQRS3TZYY4744641171RT148RA841YQRO61SZ6SY2Q232ST4ET418424A6OS8E8PT3O41A43TY67A4YE1OP7OZ1Z2Q","25","470","361","76SO956OTP2Q6T2","167.82","P8SZ3","2"
"266",89,"Y3EY92R6637TAA5A6192989A884A88SS8OOZ544OP7Y5E847O597SQ5YZS2A21O3O5562855RE61PSAYOA2P9AS757Z6E5AY211S221AYE17T8A2OO2QE933","287","317","252","175RTZ41TAP5229","167.27","4Y39Q","3"
"233",35,"5Y82YRZQ6O6SY15Y43Q19YQ3R249E2SPOOE1S6T85247S986ZOZ89ZRAAAOQAO6EZYE4114A8Y7Q74TA3A5Y1SYT3ZZEAR8EQSRSY2R543TQR4O6P54YA589","101","467","288","7ZTYS7OO9QT35ZT","217.3","Y288T","1"
"369",57,"AASSPE8ZPPQ88AQT21P1288593ZR9PY9Y28R456S6E3RO4S1RZRYTES355134OPRTE8A12AS5TQTQTZS8PQ1E2R5784S3614E37PE5OA6S19863QY487Y3OO","188","82","279","171SOSO8ES22735","303.88","32A4P","2"
"527",35,"SYT9A8TEESAE5TT897TYO8596675148ZOQYTQ13EZSO7PO5TQP5P266T75O2E48499OZZ1832AE21O16OZZP44YA45OP59ER4Z336P2A75REOPQSO2R44SPA","443","52","232","89T96E2YS973QZS","485.33","YS5YT","3"
"517",23,"AZ3RP2RQS1Q8QA6911Z9ZY3SEARTY1A988TZ9R3E9Z75RR52OO1R7PA5PSS7RQ56Z2RP9Y55TAT4AE1YP86PY6ZPAZ1Q48RY8Z2T686P919YE1PZOTS39TOR","313","139","354","612E7RA2EEZT7QZ","360.64","7O473","3"
"468",88,"2OEP3Z4Y6S517T3P6ATSZYPRQZQA692193Y5REYQ7STA4S924Q73ROO584A667S8186Z336YSEQ1SSPST59YTP5OTRQ88SP651ZAEYPSZ372Z613597386PY","45","431","259","5PYSQ314795P151","219.27","5EPRT","1"
"316",27,"ESAAT9OZ5ZT738YZZA177RZZ5EY1REYZS84YAY58ZO9QE22A1Z8Y92P7QQ3QT9A56TOPOQO9Z7Y5YP9P2ZY222Y6QTSO4TTOPS8Q5371TO35T3ARQ8Z8P3SE","309","397","399","74A878Q877T98SP","428.24","T4Z1R","2"
"448",93,"74Y3T82SQ2Q588ZEPQYE8Y2782A44R3959Z68EOZ5661AOE5R7QQYA62Q77S9E2Z6R1OQ3RY3YA57ZRP5271TAZ3P5OAR8AQS6AAO23Y7TS65YYO2AP9OE38","495","113","467","9S6ST45Z1656P78","44.76","3S47S","1"
"446",9,"AA2QQ27RA36Z1A446EARP1A996S198E6Q65OP6A1ZE6R14R8EAO58Y33YEOQS63E8RQTP3TOZTZ4Q53R6PPOSOZP85Q1R7S17SQZZYY19Z37R2TT42O127ZT","27","32","82","2E1QY8R6Q9Z6AOS","495.49","P18QP","1"
"301",25,"15SE11QA4OR7QP2YQ42Q46ZQSA4E68E58ORZ37Z6Q5PZ6YTP253ES43A8E4SPOS48AP24577A11ZY8TS6SZ31YY4ZYS6243192YE8ZS7Z639558R5Q74YAZQ","431","471","47","R16AP16T985AS22","76.55","PEO94","1"
